trans_date,cc_num,merchant,category,amt,gender,city_pop,age,job,hour,is_fraud
2020-02-19,1473659264115223,merchant_150,misc_net,100.68,M,434426,74,Doctor,18,0
2019-08-25,3713922533353295,merchant_170,health_fitness,14.03,F,309749,18,Nurse,10,0
2019-09-10,4857322323975015,merchant_18,health_fitness,44.96,M,652236,41,Engineer,18,0
2019-10-29,9220305138621224,merchant_110,entertainment,4.24,F,98417,59,Engineer,14,0
2019-06-05,1585589314100387,merchant_157,personal_care,5.1,M,327280,24,Lawyer,12,0
2019-07-11,7249598309683769,merchant_89,health_fitness,34.26,M,397786,74,Teacher,12,0
2019-10-19,6842975323542974,merchant_66,travel,71.65,F,439676,25,Doctor,20,0
2019-07-31,8256924977666606,merchant_44,shopping_pos,28.76,M,54209,29,Doctor,13,0
2020-07-04,1582833816999496,merchant_83,home,55.0,F,241020,19,Artist,17,0
2020-03-19,7473768956088266,merchant_101,kids_pets,26.46,F,379970,68,Driver,18,0
2020-12-23,3480540263244886,merchant_163,misc_net,54.86,F,796610,26,Artist,21,0
2020-02-26,6450988106933109,merchant_177,health_fitness,19.42,M,751994,54,Clerk,14,0
2020-04-22,1810579517664039,merchant_83,grocery_pos,48.57,F,161549,66,Driver,12,0
2020-04-07,2409784743665639,merchant_75,grocery_pos,18.49,F,393958,54,Manager,9,0
2020-01-13,1239704764658567,merchant_189,health_fitness,40.6,F,229203,19,Manager,18,0
2019-07-28,3553825990596225,merchant_66,misc_pos,7.27,M,158262,24,Chef,18,0
2020-11-19,7850163677665887,merchant_115,entertainment,159.27,F,674975,49,Manager,21,0
2020-09-05,9701807989457515,merchant_13,travel,342.55,M,29339,19,Manager,3,1
2019-03-07,2633002405911950,merchant_132,misc_net,7.37,F,391525,67,Nurse,21,0
2019-09-05,8799058784457147,merchant_172,grocery_pos,146.57,M,61936,38,Doctor,15,0
2019-12-03,7392119264119351,merchant_140,food_dining,110.85,F,588360,49,Driver,9,0
2019-02-12,5974338288862721,merchant_89,misc_net,48.22,F,239162,56,Driver,17,0
2019-01-10,4769733425450234,merchant_123,shopping_net,911.57,F,369383,42,Clerk,14,0
2019-11-27,6027941921209148,merchant_106,shopping_net,182.73,M,228317,36,Analyst,9,0
2019-05-29,5725416133423982,merchant_60,food_dining,23.69,F,206730,34,Chef,8,0
2020-05-04,7772453082919853,merchant_151,food_dining,21.47,M,383279,55,Chef,10,0
2019-01-25,7070830675482583,merchant_88,travel,45.99,M,340703,43,Artist,8,0
2019-03-10,1317467555139564,merchant_24,grocery_pos,33.08,F,583792,42,Engineer,11,0
2019-02-16,1450959066066115,merchant_20,gas_transport,200.49,F,196080,28,Teacher,8,0
2020-05-01,9942139048264679,merchant_166,grocery_pos,87.12,F,150950,18,Farmer,17,0
2019-04-20,7295615984991191,merchant_121,health_fitness,161.14,M,377652,55,Analyst,16,0
2020-08-17,5446314495515843,merchant_38,shopping_pos,32.22,M,76266,31,Nurse,17,0
2020-09-21,2908574411977771,merchant_192,grocery_pos,61.06,F,665452,45,Artist,17,0
2020-07-11,7690893934369968,merchant_16,misc_pos,34.39,M,167047,42,Analyst,20,0
2019-01-29,4415523129064866,merchant_177,grocery_pos,201.59,M,109429,63,Farmer,8,0
2019-05-27,6415012573148803,merchant_15,gas_transport,49.46,F,92176,62,Clerk,11,0
2019-03-19,9337467991102703,merchant_137,home,23.85,F,161807,39,Teacher,8,0
2020-06-04,9723590282048411,merchant_75,misc_pos,128.63,F,59627,74,Lawyer,18,0
2020-06-27,1047076493192536,merchant_172,shopping_net,28.9,M,336842,58,Analyst,21,0
2020-12-22,5591635613693794,merchant_71,grocery_pos,25.46,M,344014,66,Teacher,18,0
2020-10-25,6355478461996795,merchant_11,food_dining,57.21,M,502132,48,Lawyer,9,0
2019-06-14,4453743005871748,merchant_59,travel,4.22,M,732475,67,Engineer,16,0
2020-12-07,4411986846625392,merchant_78,food_dining,44.34,F,690162,50,Teacher,14,0
2019-06-15,3074358888634301,merchant_184,grocery_pos,194.22,F,549988,39,Teacher,19,0
2020-11-24,8750156614233661,merchant_21,health_fitness,107.96,F,311522,56,Driver,20,0
2019-06-30,3804652488368315,merchant_35,grocery_pos,31.17,M,436640,72,Teacher,10,0
2019-08-19,1494104339411890,merchant_95,gas_transport,14.71,M,181468,26,Farmer,12,0
2019-10-21,9583733520523013,merchant_23,entertainment,57.94,M,787982,72,Driver,10,0
2020-01-21,2908077746637957,merchant_116,health_fitness,2.37,F,399303,55,Nurse,12,0
2019-03-24,4962219653277927,merchant_186,food_dining,39.28,M,276408,69,Artist,12,0
2019-05-18,9626707340679773,merchant_158,food_dining,19.77,M,410766,36,Teacher,14,0
2019-01-29,8484084212247741,merchant_119,food_dining,17.89,F,65286,28,Manager,12,0
2020-03-28,1386663786268000,merchant_97,shopping_pos,26.41,F,291326,47,Analyst,14,0
2019-05-18,8520121522218612,merchant_99,entertainment,28.38,M,441470,68,Driver,17,0
2019-11-23,3976552668869578,merchant_21,gas_transport,31.72,M,483431,38,Doctor,18,0
2020-08-06,6184422718365854,merchant_91,grocery_pos,19.95,M,666582,44,Manager,9,0
2020-11-06,2986007327189183,merchant_86,travel,15.35,M,674776,50,Doctor,8,0
2019-02-11,2789218379909237,merchant_127,health_fitness,11.9,M,179786,36,Farmer,18,0
2020-01-18,7689590533351925,merchant_87,food_dining,7.38,F,685723,22,Manager,19,0
2020-04-10,4300160393321445,merchant_7,travel,25.62,M,486131,45,Chef,20,0
2020-05-18,5373972595549303,merchant_84,personal_care,51.58,F,199476,60,Lawyer,14,0
2019-07-18,8103196361404863,merchant_3,shopping_pos,17.76,M,593453,43,Artist,15,0
2020-06-21,7638736532772611,merchant_78,entertainment,127.76,M,40113,37,Analyst,16,0
2019-07-26,6075292289337263,merchant_128,gas_transport,33.89,F,67440,47,Artist,18,0
2019-11-15,2822626501128634,merchant_137,misc_pos,15.53,F,462762,57,Doctor,13,0
2019-12-07,1728621895365117,merchant_168,misc_net,114.76,M,267349,38,Farmer,15,0
2019-03-12,7937536164386267,merchant_57,health_fitness,170.48,M,338975,47,Clerk,12,0
2020-10-26,2250533227582587,merchant_42,shopping_pos,25.09,M,109322,51,Engineer,12,0
2019-12-09,8547010002354063,merchant_186,health_fitness,52.32,M,686847,44,Clerk,15,0
2020-08-08,9699915351634293,merchant_119,grocery_pos,38.42,F,138950,23,Analyst,21,0
2020-07-07,2278013724498679,merchant_149,travel,223.15,M,370426,61,Teacher,9,0
2020-02-01,1442271242020618,merchant_152,grocery_pos,31.95,M,473540,47,Analyst,9,0
2019-07-08,6000260785004047,merchant_197,personal_care,17.09,F,359649,37,Farmer,14,0
2019-01-11,3458053817915303,merchant_98,misc_pos,8.33,F,728763,39,Farmer,12,0
2020-08-03,2737290368267194,merchant_139,personal_care,13.58,M,376691,50,Teacher,8,0
2019-10-11,6194945191146995,merchant_180,grocery_pos,36.61,M,112077,70,Manager,11,0
2020-05-17,8106561637218819,merchant_13,misc_net,100.0,F,41210,66,Lawyer,1,1
2020-12-09,3295217429618594,merchant_20,kids_pets,110.31,M,523041,69,Analyst,16,0
2019-03-09,1086233169607652,merchant_99,food_dining,54.64,F,584883,61,Farmer,11,0
2019-12-20,2868648159661328,merchant_42,grocery_pos,20.82,F,592416,49,Engineer,17,0
2019-06-20,9527000415474817,merchant_3,grocery_pos,38.06,F,731992,40,Clerk,17,0
2020-04-13,1861712685061956,merchant_192,grocery_pos,2.24,F,39695,35,Lawyer,19,0
2019-07-21,8965114009967492,merchant_2,grocery_pos,17.02,F,116280,48,Teacher,20,0
2020-07-24,9534087411094955,merchant_1,entertainment,466.96,F,296005,21,Manager,10,0
2019-07-13,4022989748268179,merchant_178,travel,7.04,F,321365,50,Artist,20,0
2019-11-03,3516982267110955,merchant_169,health_fitness,13.17,M,578879,32,Analyst,11,0
2019-05-13,7901523551763763,merchant_61,health_fitness,30.25,M,23854,37,Chef,13,0
2020-01-17,4163756783356679,merchant_119,entertainment,132.92,F,55449,37,Clerk,10,0
2019-12-18,8831228098446165,merchant_13,shopping_net,279.12,M,32290,67,Manager,23,1
2020-02-01,7901206034505603,merchant_7,gas_transport,26.0,M,222352,41,Clerk,16,0
2019-06-22,6788863472021045,merchant_4,travel,100.0,M,29427,56,Teacher,3,1
2019-12-14,9212783706136875,merchant_25,grocery_pos,10.39,M,593020,23,Chef,15,0
2019-07-20,5176535029368561,merchant_110,grocery_pos,14.93,M,740637,21,Clerk,12,0
2019-01-02,8865606213159075,merchant_135,misc_net,14.77,F,104118,47,Nurse,18,0
2020-07-23,7905665761916378,merchant_58,shopping_net,154.63,F,560141,47,Doctor,12,0
2019-03-24,4086740563919786,merchant_96,gas_transport,45.05,M,690184,24,Lawyer,11,0
2019-06-07,5860431986488913,merchant_86,personal_care,12.83,M,194207,55,Analyst,14,0
2019-02-28,6568880243323031,merchant_37,home,10.01,F,384429,40,Farmer,16,0
2020-10-23,3206733038349827,merchant_165,home,27.33,F,474061,61,Nurse,8,0
2020-05-22,8818222108396842,merchant_138,misc_pos,476.21,M,52268,28,Teacher,15,0
2020-03-21,6007384422508971,merchant_166,home,21.35,M,303656,44,Clerk,18,0
2020-05-12,2295513825099960,merchant_4,travel,34.78,F,89564,41,Engineer,14,0
2020-03-24,2225266477195029,merchant_51,shopping_net,5.03,F,721235,49,Doctor,21,0
2020-03-25,6961324706772544,merchant_94,misc_pos,103.72,M,179009,42,Clerk,18,0
2020-07-16,3165755483761422,merchant_132,shopping_pos,12.41,M,200198,37,Doctor,14,0
2020-03-10,7798921109739781,merchant_156,grocery_pos,45.29,M,275867,32,Manager,12,0
2019-08-01,9654167893871599,merchant_52,shopping_net,3.84,M,561955,62,Engineer,11,0
2019-12-10,6931309978701101,merchant_86,food_dining,29.84,F,159192,63,Artist,10,0
2020-03-03,4038965090115599,merchant_84,home,32.29,M,646626,25,Lawyer,21,0
2019-10-26,1521048224075088,merchant_36,entertainment,104.45,F,530820,56,Farmer,21,0
2019-10-07,6539585935241885,merchant_79,kids_pets,277.82,M,124162,59,Farmer,15,0
2020-05-03,1477390058067582,merchant_37,grocery_pos,9.06,F,112455,70,Driver,21,0
2020-11-13,4787212306180364,merchant_30,entertainment,12.07,M,624276,50,Chef,14,0
2019-01-24,4146302687257506,merchant_197,shopping_pos,48.07,F,493362,54,Clerk,14,0
2020-04-28,8417810873642699,merchant_183,entertainment,42.92,M,669878,47,Clerk,16,0
2019-01-03,4320879793337253,merchant_123,travel,48.07,M,242596,50,Artist,20,0
2020-02-01,2707379217952766,merchant_34,grocery_pos,23.84,F,572568,24,Nurse,15,0
2020-07-24,3109411973244116,merchant_95,gas_transport,7.36,F,86780,49,Lawyer,16,0
2019-07-07,4473088058658134,merchant_8,shopping_net,485.15,M,45620,65,Analyst,2,1
2019-04-21,5569335853066793,merchant_102,grocery_pos,39.89,F,734898,47,Nurse,13,0
2020-02-18,4891372837479327,merchant_160,health_fitness,44.64,M,92478,63,Artist,11,0
2020-01-01,1217996782421870,merchant_195,grocery_pos,7.75,F,446933,18,Engineer,16,0
2020-07-11,4995781312357149,merchant_60,grocery_pos,37.52,F,302940,49,Farmer,12,0
2020-12-18,4469591692891046,merchant_194,gas_transport,9.11,F,774188,22,Teacher,9,0
2020-09-29,1393565988365622,merchant_107,food_dining,9.06,M,46799,58,Engineer,8,0
2020-08-18,2477167562223331,merchant_76,grocery_pos,40.33,F,241624,66,Farmer,19,0
2019-05-17,3948388774413018,merchant_140,health_fitness,75.3,F,119485,36,Lawyer,11,0
2020-12-17,6121963001579695,merchant_71,shopping_pos,318.26,F,5375,28,Teacher,13,0
2020-08-30,8665576974983770,merchant_59,grocery_pos,12.09,F,123425,33,Clerk,13,0
2020-03-03,6163634553808836,merchant_159,grocery_pos,102.85,M,769274,50,Manager,18,0
2020-08-20,3261263766926659,merchant_165,entertainment,171.44,F,463973,50,Manager,12,0
2020-03-21,5570632478356647,merchant_4,shopping_net,547.33,M,24164,41,Analyst,3,1
2020-11-09,9462668122298958,merchant_88,gas_transport,10.55,F,543494,39,Artist,15,0
2019-08-13,8414827706819767,merchant_140,health_fitness,15.35,F,723587,71,Engineer,21,0
2020-03-07,7823756024291845,merchant_118,gas_transport,73.5,F,428288,21,Manager,16,0
2020-04-18,1883559418732472,merchant_102,food_dining,11.26,F,180930,49,Analyst,20,0
2020-08-15,3446748274553875,merchant_165,shopping_pos,23.26,F,339815,44,Driver,15,0
2019-03-26,7495911655012211,merchant_54,shopping_pos,13.88,M,130362,32,Lawyer,20,0
2020-05-30,2073634697086866,merchant_154,kids_pets,22.99,F,194934,67,Engineer,18,0
2020-10-30,7025509206254285,merchant_72,grocery_pos,252.41,F,83517,73,Farmer,16,0
2020-03-24,6317204715233489,merchant_133,shopping_net,26.49,F,734053,40,Manager,8,0
2020-12-07,3463466456217027,merchant_129,grocery_pos,81.28,M,387017,62,Doctor,21,0
2020-04-25,1037790767800887,merchant_90,food_dining,301.44,M,126925,46,Nurse,16,0
2020-01-23,5213898020083336,merchant_106,entertainment,315.01,M,575216,35,Teacher,14,0
2019-09-26,1569680276798214,merchant_130,grocery_pos,70.33,F,583547,60,Analyst,12,0
2019-11-05,2179922196198857,merchant_58,personal_care,123.51,F,737893,73,Analyst,12,0
2020-02-27,1482954481169750,merchant_10,food_dining,237.03,M,491406,45,Farmer,12,0
2020-01-22,4861519128521899,merchant_141,food_dining,19.66,F,660729,54,Clerk,15,0
2019-11-03,3427327955959543,merchant_144,gas_transport,6.82,F,426748,44,Manager,8,0
2020-10-27,2354678913347638,merchant_188,shopping_pos,66.71,M,282931,44,Manager,20,0
2019-12-12,8175871589703771,merchant_96,home,47.93,F,497504,48,Lawyer,14,0
2020-05-17,7898711925046010,merchant_148,entertainment,31.99,M,316351,40,Lawyer,12,0
2020-11-01,1902445677943741,merchant_136,grocery_pos,7.27,F,763610,32,Clerk,8,0
2020-02-02,6486482075989608,merchant_23,grocery_pos,8.51,M,657595,59,Artist,16,0
2019-07-13,2802232523865770,merchant_95,misc_pos,3.33,M,121845,58,Driver,10,0
2020-02-10,4923266612175505,merchant_100,gas_transport,80.3,M,780711,60,Driver,15,0
2019-10-12,8780987480842881,merchant_64,misc_pos,16.37,M,494755,31,Doctor,8,0
2020-05-25,5406429207518117,merchant_13,kids_pets,12.77,F,77690,59,Driver,20,0
2020-04-21,4558211622441175,merchant_7,health_fitness,4.38,M,721566,50,Nurse,11,0
2019-04-26,3409093919968302,merchant_66,gas_transport,42.01,M,58170,43,Chef,15,0
2020-01-23,6896984898157190,merchant_45,personal_care,8.72,M,646637,20,Driver,15,0
2020-07-09,3734060051020596,merchant_79,gas_transport,69.99,M,82603,42,Nurse,21,0
2019-10-29,2983560043616749,merchant_30,misc_pos,38.71,M,560045,32,Nurse,15,0
2019-05-16,8786255138090702,merchant_40,misc_pos,25.85,F,21972,72,Farmer,21,0
2020-07-01,8829794808525254,merchant_154,misc_pos,14.24,M,611144,61,Manager,15,0
2020-04-29,2371811699583223,merchant_190,personal_care,8.34,M,147061,37,Chef,12,0
2019-03-31,8451243111217753,merchant_169,gas_transport,75.06,M,396193,23,Engineer,14,0
2019-03-19,9472425144423814,merchant_86,food_dining,13.08,M,219052,59,Teacher,13,0
2019-10-25,8182344110298476,merchant_194,gas_transport,40.3,M,4864,71,Teacher,19,0
2019-03-30,4194798744064769,merchant_161,misc_pos,22.37,F,489363,70,Engineer,10,0
2019-03-08,7456958909836122,merchant_195,food_dining,9.9,M,594597,22,Lawyer,16,0
2019-04-11,4985810797338570,merchant_16,travel,191.18,M,2849,21,Nurse,23,1
2020-06-24,2224930089317772,merchant_38,grocery_pos,4.79,F,791408,54,Farmer,12,0
2019-06-22,2998707148947803,merchant_25,grocery_pos,10.13,M,562357,72,Lawyer,12,0
2020-08-20,1739566023823401,merchant_110,shopping_pos,10.08,M,730883,43,Lawyer,10,0
2019-01-22,6036644627934441,merchant_36,home,15.46,F,259048,36,Driver,20,0
2020-12-04,8809842207940967,merchant_122,food_dining,37.93,F,695783,33,Nurse,16,0
2019-12-28,3034430157139904,merchant_4,misc_net,100.0,F,3125,71,Doctor,0,1
2020-07-17,8316586277143559,merchant_64,grocery_pos,14.55,M,39622,72,Doctor,16,0
2019-06-07,3767012333006437,merchant_18,misc_net,175.97,M,8619,31,Chef,2,1
2020-04-24,6776227207056181,merchant_120,misc_net,22.27,F,426112,51,Chef,14,0
2020-07-04,7639182738970479,merchant_94,entertainment,108.74,F,726601,52,Engineer,13,0
2020-11-02,8768356608500266,merchant_90,grocery_pos,7.43,F,245759,22,Lawyer,9,0
2020-10-31,1253516132188648,merchant_58,food_dining,20.63,M,59568,46,Manager,16,0
2020-01-16,2688939577338730,merchant_192,grocery_pos,6.66,M,786168,18,Farmer,17,0
2020-01-26,8704316763940876,merchant_175,grocery_pos,277.72,F,410843,49,Engineer,14,0
2020-03-06,1362748514810138,merchant_139,food_dining,28.41,F,44668,43,Doctor,10,0
2020-12-28,2923737639529079,merchant_110,gas_transport,147.12,M,563476,31,Artist,13,0
2019-08-12,5928772621292567,merchant_147,home,178.97,M,244786,74,Clerk,18,0
2019-06-03,1261321258326491,merchant_117,travel,15.2,F,418580,68,Doctor,20,0
2019-05-11,3894616756177219,merchant_113,food_dining,61.82,M,79578,55,Teacher,14,0
2020-05-06,2204120695631374,merchant_80,health_fitness,27.59,M,602117,47,Driver,16,0
2019-07-03,8990987806219932,merchant_15,misc_net,130.54,M,31047,72,Farmer,22,1
2020-02-17,5948520800079061,merchant_103,gas_transport,26.69,M,22708,42,Driver,15,0
2019-07-29,6621641567538057,merchant_118,food_dining,213.44,M,55519,20,Farmer,9,0
2020-06-11,2075818654599558,merchant_36,personal_care,40.78,M,424693,63,Analyst,8,0
2019-03-11,4898546399683928,merchant_32,entertainment,20.59,F,653295,62,Nurse,20,0
2019-06-09,5854384753691364,merchant_169,travel,34.49,F,37823,18,Teacher,15,0
2019-08-14,3396971941664963,merchant_119,grocery_pos,12.4,F,414727,23,Lawyer,12,0
2020-03-14,8481337472697699,merchant_164,home,56.52,F,481542,62,Doctor,14,0
2020-08-09,7105298018284170,merchant_136,grocery_pos,2.77,F,401968,29,Clerk,21,0
2020-01-18,1948551686792385,merchant_9,food_dining,125.91,F,584676,48,Doctor,9,0
2020-09-12,8682419238155134,merchant_193,food_dining,58.48,M,288926,25,Nurse,13,0
2020-01-11,4600876349798797,merchant_75,shopping_pos,11.76,F,731350,62,Engineer,20,0
2020-06-03,2942268285500396,merchant_26,entertainment,80.79,M,196609,43,Farmer,19,0
2019-11-09,5219908524130629,merchant_123,entertainment,10.47,M,629526,39,Doctor,14,0
2019-09-22,9637277826931195,merchant_199,gas_transport,11.94,M,20262,59,Manager,10,0
2020-06-03,9218789406164514,merchant_176,gas_transport,21.88,F,394693,58,Lawyer,11,0
2019-12-25,1985057548068761,merchant_195,gas_transport,16.78,F,284380,46,Nurse,15,0
2019-01-05,9317414878242814,merchant_192,health_fitness,186.1,F,436967,71,Teacher,19,0
2020-10-28,8850843567744836,merchant_63,gas_transport,60.06,M,512731,21,Lawyer,17,0
2019-06-24,6493113503498135,merchant_87,health_fitness,38.06,F,387798,53,Teacher,15,0
2020-04-05,9943137844485680,merchant_63,health_fitness,14.46,F,71249,71,Farmer,10,0
2020-09-01,7948423162599213,merchant_80,entertainment,47.05,F,746497,67,Driver,12,0
2020-12-21,1028302938930073,merchant_172,grocery_pos,120.32,M,457475,46,Lawyer,21,0
2019-09-06,5655650345909824,merchant_135,home,12.57,M,104686,62,Driver,18,0
2020-05-17,8252171876662346,merchant_127,food_dining,112.84,F,684883,23,Farmer,13,0
2020-05-27,7330963725518722,merchant_190,shopping_pos,18.46,F,459910,20,Teacher,15,0
2020-01-19,4131980432518875,merchant_72,gas_transport,13.04,F,501418,33,Chef,17,0
2020-07-23,5235311532715684,merchant_120,gas_transport,14.45,M,623214,54,Lawyer,21,0
2019-10-01,4008460879474338,merchant_180,kids_pets,8.22,M,452136,72,Nurse,20,0
2020-08-31,1726596278444515,merchant_153,shopping_net,20.4,M,439907,55,Teacher,12,0
2019-10-25,1773786297923932,merchant_67,misc_pos,49.88,M,694933,45,Doctor,18,0
2019-07-14,2464477956132381,merchant_30,shopping_net,457.33,F,41210,63,Driver,3,1
2020-05-21,3763150441332377,merchant_150,grocery_pos,40.08,M,660421,61,Chef,16,0
2019-08-02,1807266460948095,merchant_151,food_dining,6.98,F,439852,35,Clerk,18,0
2020-03-19,8631561738664266,merchant_56,gas_transport,353.08,M,670116,73,Lawyer,16,0
2019-04-25,7787323590539351,merchant_173,entertainment,5.04,F,334378,53,Teacher,10,0
2020-08-10,5234186041930495,merchant_15,gas_transport,7.49,M,358793,22,Analyst,8,0
2019-12-22,7154954956488326,merchant_199,personal_care,10.67,F,122414,74,Lawyer,12,0
2019-09-06,7501085587248945,merchant_70,food_dining,39.28,F,155785,45,Manager,15,0
2019-11-26,8757267886660337,merchant_5,gas_transport,1.0,F,643054,30,Clerk,18,0
2020-01-13,5823537085828424,merchant_1,entertainment,19.21,F,598490,27,Teacher,17,0
2020-12-16,4549341366036287,merchant_78,grocery_pos,18.04,F,509699,55,Lawyer,18,0
2020-09-22,1695477102023422,merchant_171,gas_transport,79.54,M,682500,60,Lawyer,13,0
2019-10-17,7095507774775611,merchant_64,shopping_pos,40.12,F,500357,61,Analyst,11,0
2020-11-10,4696194195937897,merchant_44,food_dining,341.09,F,394982,43,Clerk,11,0
2019-07-17,8353878900624116,merchant_107,entertainment,16.98,F,170697,59,Clerk,18,0
2019-01-30,9842635052809203,merchant_67,misc_net,45.19,F,678581,28,Analyst,20,0
2019-01-26,9747463028311874,merchant_32,food_dining,101.29,F,708579,67,Farmer,9,0
2019-11-20,3238931387321870,merchant_95,food_dining,13.96,M,132966,58,Doctor,15,0
2020-07-25,6283756037301678,merchant_18,misc_pos,9.74,M,427142,64,Chef,11,0
